value,index
271,1526
271,1527
270,1527
268,1528
268,1528
267,1529
265,1529
264,1530
263,1530
261,1531
261,1531
260,1532
259,1532
258,1533
258,1533
257,1534
257,1534
257,1536
257,1536
258,1537
259,1537
260,1538
262,1538
263,1539
265,1539
266,1540
268,1540
270,1541
271,1541
273,1542
274,1542
275,1543
277,1543
277,1544
278,1544
278,1545
277,1545
278,1546
276,1546
275,1547
275,1547
274,1548
273,1548
272,1549
271,1549
270,1550
268,1550
267,1551
266,1551
265,1552
264,1552
264,1553
263,1553
263,1554
262,1554
262,1555
262,1555
262,1556
262,1556
263,1557
265,1557
266,1558
267,1558
269,1559
271,1559
272,1560
274,1560
275,1561
277,1561
279,1562
280,1562
281,1563
281,1563
281,1564
282,1564
281,1565
281,1565
280,1566
279,1566
278,1567
277,1567
276,1568
275,1568
273,1569
273,1569
271,1570
270,1570
269,1571
268,1571
267,1572
266,1572
265,1573
265,1573
264,1574
264,1574
264,1575
264,1575
264,1576
265,1576
266,1577
267,1577
269,1579
270,1579
271,1580
273,1580
274,1581
276,1581
277,1582
279,1582
280,1583
281,1583
281,1584
281,1584
281,1585
281,1585
280,1586
279,1586
278,1587
277,1587
276,1588
275,1588
274,1589
273,1589
272,1590
270,1590
269,1591
268,1591
266,1592
265,1592
264,1593
264,1593
263,1594
262,1594
263,1595
262,1595
262,1596
262,1596
263,1597
264,1597
265,1598
266,1598
268,1599
269,1599
271,1600
272,1600
274,1601
275,1601
277,1602
278,1602
279,1603
279,1603
280,1604
279,1604
279,1605
279,1605
278,1606
277,1606
276,1607
275,1607
274,1608
273,1608
272,1609
271,1609
269,1610
268,1610
267,1611
265,1611
265,1612
263,1612
263,1613
262,1613
262,1614
262,1614
261,1615
261,1615
262,1616
263,1616
263,1617
265,1617
266,1618
267,1618
269,1619
271,1619
272,1620
274,1620
275,1622
277,1622
278,1623
279,1623
280,1624
281,1624
281,1625
281,1625
280,1626
280,1626
279,1627
278,1627
278,1628
276,1628
275,1629
274,1629
273,1630
272,1630
271,1631
270,1631
269,1632
268,1632
267,1633
266,1633
266,1634
266,1634
265,1635
265,1635
266,1636
265,1636
266,1637
267,1637
269,1638
270,1638
272,1639
273,1639
275,1640
277,1640
279,1641
280,1641
281,1642
283,1642
284,1643
284,1643
286,1644
286,1644
286,1645
285,1645
285,1646
284,1646
283,1647
282,1647
281,1648
280,1648
279,1649
278,1649
276,1650
276,1650
275,1651
273,1651
273,1652
272,1652
271,1653
270,1653
270,1654
270,1654
270,1655
270,1655
270,1656
271,1656
271,1657
273,1657
274,1658
276,1658
278,1659
279,1659
281,1660
283,1660
284,1661
286,1661
287,1662
288,1662
289,1664
290,1664
290,1665
290,1665
290,1666
289,1666
288,1667
288,1667
287,1668
286,1668
285,1669
284,1669
283,1670
282,1670
281,1671
280,1671
278,1672
278,1672
277,1673
276,1673
275,1674
275,1674
275,1675
275,1675
275,1676
275,1676
276,1677
277,1677
278,1678
280,1678
281,1679
283,1679
284,1680
286,1680
288,1681
290,1681
291,1682
293,1682
294,1683
295,1683
295,1684
295,1684
296,1685
295,1685
295,1686
294,1686
293,1687
292,1687
292,1688
290,1688
289,1689
288,1689
287,1690
286,1690
285,1691
284,1691
283,1692
282,1692
282,1693
281,1693
280,1694
280,1694
280,1695
280,1695
280,1696
281,1696
282,1697
283,1697
284,1698
286,1698
287,1699
289,1699
290,1700
292,1700
294,1701
295,1701
297,1702
298,1702
299,1703
299,1703
299,1704
299,1704
299,1705
298,1705
297,1707
297,1707
296,1708
295,1708
294,1709
293,1709
291,1710
290,1710
289,1711
288,1711
286,1712
286,1712
284,1713
284,1713
283,1714
283,1714
282,1715
282,1715
282,1716
282,1716
283,1717
284,1717
285,1718
286,1718
288,1719
289,1719
291,1720
292,1720
294,1721
296,1721
297,1722
299,1722
300,1723
301,1723
301,1724
302,1724
302,1725
301,1725
301,1726
300,1726
299,1727
299,1727
297,1728
297,1728
295,1729
294,1729
293,1730
292,1730
291,1731
290,1731
288,1732
288,1732
287,1733
286,1733
286,1734
286,1734
285,1735
285,1735
285,1736
286,1736
287,1737
288,1737
289,1738
291,1738
293,1739
294,1739
296,1740
298,1740
299,1741
301,1741
303,1742
304,1742
304,1743
305,1743
305,1744
306,1744
305,1745
304,1745
304,1746
303,1746
302,1747
301,1747
300,1748
299,1748
298,1750
297,1750
296,1751
295,1751
293,1752
292,1752
292,1753
291,1753
290,1754
290,1754
290,1755
290,1755
290,1756
290,1756
290,1757
291,1757
293,1758
294,1758
296,1759
297,1759
299,1760
301,1760
302,1761
304,1761
305,1762
307,1762
308,1763
309,1763
310,1764
310,1764
310,1765
310,1765
309,1766
309,1766
308,1767
307,1767
306,1768
305,1768
304,1769
303,1769
302,1770
301,1770
300,1771
299,1771
298,1772
297,1772
296,1773
295,1773
295,1774
295,1774
295,1775
294,1775
294,1776
295,1776
296,1777
297,1777
299,1778
300,1778
301,1779
303,1779
305,1780
307,1780
308,1781
310,1781
311,1782
313,1782
314,1783
314,1783
315,1784
315,1784
315,1785
314,1785
313,1786
313,1786
312,1787
311,1787
310,1788
309,1788
308,1789
306,1789
305,1790
304,1790
303,1792
302,1792
301,1793
300,1793
299,1794
299,1794
299,1795
298,1795
299,1796
298,1796
299,1797
299,1797
301,1798
302,1798
303,1799
305,1799
307,1800
308,1800
310,1801
312,1801
314,1802
315,1802
316,1803
317,1803
318,1804
318,1804
318,1805
318,1805
318,1806
317,1806
316,1807
316,1807
315,1808
313,1808
313,1809
311,1809
310,1810
309,1810
308,1811
307,1811
306,1812
304,1812
304,1813
303,1813
302,1814
302,1814
302,1815
302,1815
302,1816
302,1816
303,1817
305,1817
306,1818
307,1818
309,1819
310,1819
312,1820
314,1820
315,1821
317,1821
319,1822
320,1822
321,1823
322,1823
322,1824
322,1824
322,1825
322,1825
320,1826
320,1826
319,1827
318,1827
317,1828
316,1828
314,1829
313,1829
312,1830
311,1830
310,1831
309,1831
308,1832
307,1832
306,1833
306,1833
305,1835
305,1835
305,1836
305,1836
305,1837
306,1837
307,1838
308,1838
310,1839
312,1839
313,1840
315,1840
317,1841
318,1841
320,1842
321,1842
322,1843
323,1843
324,1844
324,1844
324,1845
324,1845
324,1846
323,1846
322,1847
321,1847
320,1848
319,1848
318,1849
317,1849
315,1850
314,1850
313,1851
312,1851
311,1852
309,1852
309,1853
308,1853
308,1854
307,1854
306,1855
306,1855
306,1856
307,1856
308,1857
308,1857
310,1858
311,1858
312,1859
314,1859
316,1860
317,1860
319,1861
320,1861
322,1862
323,1862
324,1863
325,1863
325,1864
325,1864
325,1865
325,1865
323,1866
323,1866
322,1867
320,1867
319,1868
318,1868
317,1869
316,1869
315,1870
313,1870
312,1871
311,1871
310,1872
309,1872
308,1873
307,1873
307,1874
307,1874
306,1875
306,1875
306,1876
307,1876
308,1878
310,1878
311,1879
312,1879
314,1880
316,1880
317,1881
319,1881
321,1882
322,1882
323,1883
324,1883
325,1884
325,1884
326,1885
326,1885
325,1886
324,1886
323,1887
323,1887
321,1888
321,1888
320,1889
318,1889
317,1890
315,1890
314,1891
313,1891
312,1892
311,1892
310,1893
310,1893
309,1894
309,1894
308,1895
308,1895
308,1896
308,1896
309,1897
310,1897
312,1898
313,1898
314,1899
316,1899
318,1900
319,1900
321,1901
322,1901
324,1902
325,1902
326,1903
327,1903
327,1904
328,1904
327,1905
327,1905
326,1906
326,1906
325,1907
324,1907
322,1908
321,1908
321,1909
319,1909
318,1910
317,1910
316,1911
315,1911
314,1912
313,1912
312,1913
311,1913
311,1914
311,1914
310,1915
310,1915
311,1916
311,1916
312,1917
314,1917
315,1918
316,1918
318,1920
319,1920
321,1921
322,1921
324,1922
325,1922
327,1923
328,1923
328,1924
329,1924
329,1925
329,1925
328,1926
328,1926
327,1927
326,1927
325,1928
324,1928
322,1929
321,1929
320,1930
319,1930
317,1931
316,1931
315,1932
314,1932
313,1933
312,1933
312,1934
311,1934
310,1935
310,1935
310,1936
310,1936
311,1937
312,1937
313,1938
314,1938
316,1939
317,1939
318,1940
320,1940
321,1941
323,1941
324,1942
325,1942
327,1943
327,1943
327,1944
327,1944
327,1945
327,1945
325,1946
325,1946
324,1947
323,1947
321,1948
320,1948
319,1949
318,1949
316,1950
315,1950
313,1951
312,1951
311,1952
310,1952
308,1953
308,1953
307,1954
307,1954
307,1955
306,1955
306,1956
307,1956
308,1957
309,1957
310,1958
311,1958
312,1959
314,1959
316,1960
317,1960
319,1961
320,1961
321,1963
322,1963
323,1964
323,1964
323,1965
323,1965
322,1966
321,1966
320,1967
319,1967
318,1968
317,1968
316,1969
315,1969
313,1970
312,1970
311,1971
310,1971
308,1972
307,1972
306,1973
305,1973
304,1974
304,1974
303,1975
303,1975
302,1976
303,1976
303,1977
304,1977
305,1978
306,1978
308,1979
309,1979
311,1980
312,1980
314,1981
315,1981
316,1982
318,1982
319,1983
320,1983
320,1984
320,1984
320,1985
319,1985
319,1986
318,1986
317,1987
316,1987
315,1988
313,1988
312,1989
311,1989
309,1990
308,1990
307,1991
306,1991
304,1992
303,1992
302,1993
302,1993
301,1994
301,1994
300,1995
300,1995
300,1996
301,1996
301,1997
303,1997
304,1998
305,1998
306,1999
308,1999
310,2000
312,2000
313,2001
314,2001
315,2002
317,2002
317,2003
318,2003
318,2004
318,2004
318,2006
317,2006
316,2007
315,2007
314,2008
312,2008
311,2009
310,2009
308,2010
307,2010
305,2011
304,2011
303,2012
301,2012
300,2013
299,2013
298,2014
297,2014
297,2015
296,2015
295,2016
295,2016
296,2017
297,2017
297,2018
298,2018
299,2019
301,2019
302,2020
303,2020
305,2021
306,2021
307,2022
309,2022
310,2023
311,2023
311,2024
311,2024
311,2025
311,2025
311,2026
310,2026
310,2027
309,2027
309,2028
308,2028
308,2029
307,2029
306,2030
306,2030
305,2031
305,2031
305,2032
305,2032
305,2033
305,2033
306,2034
306,2034
307,2035
308,2035
309,2036
311,2036
314,2037
316,2037
318,2038
321,2038
324,2039
327,2039
330,2040
333,2040
336,2041
339,2041
342,2042
345,2042
347,2043
349,2043
350,2044
352,2044
353,2045
354,2045
354,2046
355,2046
355,2048
355,2048
355,2049
355,2049
354,2050
354,2050
354,2051
354,2051
353,2052
353,2052
352,2053
351,2053
352,2054
351,2054
351,2055
350,2055
350,2056
350,2056
350,2057
351,2057
351,2058
352,2058
353,2059
355,2059
356,2060
357,2060
359,2061
360,2061
361,2062
362,2062
362,2063
363,2063
363,2064
363,2064
362,2065
362,2065
360,2066
359,2066
358,2067
357,2067
355,2068
354,2068
353,2069
351,2069
349,2070
348,2070
346,2071
344,2071
343,2072
341,2072
340,2073
339,2073
338,2074
337,2074
336,2075
336,2075
336,2076
336,2076
336,2077
337,2077
338,2078
338,2078
339,2079
340,2079
341,2080
342,2080
343,2081
344,2081
345,2082
346,2082
346,2083
347,2083
346,2084
346,2084
345,2085
344,2085
343,2086
341,2086
340,2087
338,2087
336,2088
335,2088
333,2089
331,2089
330,2091
328,2091
327,2092
325,2092
323,2093
322,2093
321,2094
320,2094
319,2095
318,2095
318,2096
317,2096
317,2097
317,2097
318,2098
319,2098
320,2099
320,2099
322,2100
323,2100
324,2101
325,2101
326,2102
327,2102
328,2103
329,2103
328,2104
328,2104
328,2105
328,2105
327,2106
325,2106
324,2107
323,2107
321,2108
320,2108
318,2109
317,2109
315,2110
314,2110
312,2111
310,2111
309,2112
308,2112
306,2113
305,2113
305,2114
303,2114
303,2115
302,2115
302,2116
302,2116
303,2117
303,2117
304,2118
305,2118
307,2119
308,2119
309,2120
311,2120
312,2121
313,2121
314,2122
315,2122
316,2123
316,2123
316,2124
316,2124
316,2125
315,2125
314,2126
312,2126
312,2127
310,2127
309,2128
307,2128
306,2129
304,2129
303,2130
302,2130
300,2131
299,2131
297,2132
297,2132
296,2134
295,2134
294,2135
294,2135
294,2136
294,2136
294,2137
294,2137
295,2138
296,2138
297,2139
299,2139
300,2140
301,2140
303,2141
304,2141
305,2142
307,2142
308,2143
309,2143
310,2144
310,2144
310,2145
309,2145
308,2146
308,2146
307,2147
306,2147
304,2148
303,2148
302,2149
301,2149
299,2150
298,2150
297,2151
296,2151
294,2152
293,2152
292,2153
291,2153
290,2154
290,2154
290,2155
289,2155
289,2156
290,2156
290,2157
291,2157
292,2158
294,2158
295,2159
296,2159
298,2160
299,2160
301,2161
302,2161
304,2162
305,2162
306,2163
307,2163
306,2164
307,2164
306,2165
306,2165
305,2166
304,2166
303,2167
302,2167
302,2168
300,2168
298,2169
297,2169
295,2170
295,2170
293,2171
292,2171
291,2172
289,2172
289,2173
288,2173
288,2174
287,2174
286,2176
287,2176
287,2177
287,2177
288,2178
289,2178
290,2179
292,2179
293,2180
294,2180
296,2181
297,2181
299,2182
300,2182
301,2183
302,2183
302,2184
303,2184
303,2185
303,2185
302,2186
301,2186
300,2187
299,2187
298,2188
297,2188
295,2189
294,2189
292,2190
291,2190
290,2191
288,2191
287,2192
286,2192
285,2193
284,2193
284,2194
283,2194
282,2195
282,2195
282,2196
282,2196
283,2197
284,2197
285,2198
286,2198
287,2199
288,2199
290,2200
291,2200
293,2201
294,2201
296,2202
297,2202
298,2203
298,2203
299,2204
299,2204
298,2205
298,2205
297,2206
296,2206
295,2207
294,2207
293,2208
291,2208
291,2209
289,2209
287,2210
286,2210
285,2211
284,2211
283,2212
281,2212
281,2213
280,2213
280,2214
279,2214
279,2215
279,2215
279,2216
279,2216
281,2217
281,2217
282,2219
284,2219
285,2220
287,2220
288,2221
290,2221
291,2222
293,2222
294,2223
295,2223
296,2224
296,2224
296,2225
296,2225
296,2226
295,2226
294,2227
293,2227
292,2228
291,2228
290,2229
289,2229
288,2230
286,2230
285,2231
284,2231
283,2232
282,2232
281,2233
280,2233
280,2234
279,2234
279,2235
279,2235
279,2236
279,2236
279,2237
280,2237
282,2238
283,2238
284,2239
286,2239
287,2240
289,2240
291,2241
293,2241
294,2242
295,2242
297,2243
297,2243
298,2244
298,2244
298,2245
297,2245
297,2246
296,2246
295,2247
295,2247
294,2248
292,2248
291,2249
290,2249
289,2250
288,2250
287,2251
286,2251
285,2252
284,2252
283,2253
283,2253
282,2254
282,2254
281,2255
282,2255
282,2256
282,2256
283,2257
285,2257
286,2258
287,2258
289,2259
290,2259
292,2260
294,2260
296,2262
297,2262
298,2263
300,2263
301,2264
301,2264
302,2265
302,2265
301,2266
301,2266
300,2267
299,2267
298,2268
297,2268
296,2269
295,2269
294,2270
293,2270
291,2271
291,2271
290,2272
289,2272
287,2273
287,2273
287,2274
286,2274
286,2275
286,2275
286,2276
286,2276
287,2277
287,2277
289,2278
290,2278
292,2279
293,2279
295,2280
297,2280
299,2281
300,2281
302,2282
303,2282
305,2283
306,2283
306,2284
307,2284
307,2285
307,2285
306,2286
305,2286
305,2287
304,2287
303,2288
302,2288
301,2289
300,2289
299,2290
298,2290
297,2291
296,2291
295,2292
294,2292
293,2293
293,2293
292,2294
292,2294
292,2295
292,2295
292,2296
293,2296
294,2297
295,2297
296,2298
298,2298
299,2299
301,2299
303,2300
304,2300
306,2301
308,2301
309,2302
310,2302
312,2304
312,2304
312,2305
312,2305
312,2306
312,2306
311,2307
310,2307
309,2308
308,2308
307,2309
305,2309
304,2310
303,2310
302,2311
301,2311
300,2312
299,2312
298,2313
297,2313
296,2314
296,2314
295,2315
295,2315
295,2316
295,2316
295,2317
296,2317
297,2318
298,2318
300,2319
301,2319
303,2320
304,2320
305,2321
307,2321
308,2322
310,2322
311,2323
312,2323
313,2324
312,2324
312,2325
312,2325
311,2326
310,2326
309,2327
308,2327
307,2328
306,2328
304,2329
303,2329
302,2330
301,2330
299,2331
298,2331
297,2332
295,2332
294,2333
294,2333
293,2334
292,2334
292,2335
292,2335
291,2336
292,2336
293,2337
293,2337
294,2338
296,2338
297,2339
298,2339
300,2340
301,2340
303,2341
304,2341
305,2342
306,2342
307,2343
308,2343
308,2344
308,2344
307,2345
306,2345
305,2347
304,2347
303,2348
302,2348
301,2349
300,2349
298,2350
297,2350
295,2351
294,2351
292,2352
291,2352
290,2353
289,2353
288,2354
288,2354
287,2355
287,2355
286,2356
286,2356
287,2357
287,2357
288,2358
289,2358
291,2359
292,2359
293,2360
295,2360
296,2361
298,2361
299,2362
301,2362
302,2363
302,2363
303,2364
303,2364
303,2365
302,2365
302,2366
301,2366
300,2367
299,2367
298,2368
297,2368
295,2369
294,2369
293,2370
291,2370
290,2371
289,2371
288,2372
287,2372
286,2373
285,2373
284,2374
284,2374
283,2375
283,2375
283,2376
283,2376
284,2377
285,2377
286,2378
288,2378
289,2379
290,2379
292,2380
294,2380
296,2381
297,2381
298,2382
299,2382
300,2383
300,2383
301,2384
301,2384
301,2385
300,2385
299,2386
298,2386
297,2387
296,2387
295,2388
294,2388
292,2390
291,2390
290,2391
288,2391
287,2392
286,2392
285,2393
284,2393
283,2394
283,2394
282,2395
282,2395
282,2396
282,2396
282,2397
283,2397
284,2398
285,2398
286,2399
287,2399
289,2400
290,2400
292,2401
293,2401
295,2402
297,2402
298,2403
299,2403
299,2404
299,2404
299,2405
299,2405
299,2406
297,2406
297,2407
296,2407
294,2408
294,2408
292,2409
291,2409
290,2410
288,2410
287,2411
286,2411
285,2412
284,2412
283,2413
282,2413
281,2414
281,2414
281,2415
280,2415
281,2416
281,2416
281,2417
283,2417
284,2418
286,2418
287,2419
288,2419
290,2420
291,2420
293,2421
295,2421
297,2422
297,2422
298,2423
299,2423
299,2424
299,2424
299,2425
299,2425
298,2426
297,2426
296,2427
295,2427
294,2428
293,2428
292,2429
291,2429
289,2430
288,2430
287,2432
286,2432
285,2433
284,2433
283,2434
283,2434
282,2435
282,2435
281,2436
282,2436
282,2437
283,2437
283,2438
285,2438
287,2439
288,2439
289,2440
291,2440
292,2441
294,2441
296,2442
297,2442
298,2443
300,2443
300,2444
300,2444
301,2445
300,2445
300,2446
299,2446
298,2447
298,2447
296,2448
295,2448
294,2449
293,2449
292,2450
291,2450
289,2451
288,2451
287,2452
286,2452
285,2453
284,2453
284,2454
283,2454
283,2455
282,2455
283,2456
283,2456
284,2457
284,2457
286,2458
287,2458
288,2459
290,2459
292,2460
293,2460
295,2461
296,2461
298,2462
299,2462
300,2463
301,2463
301,2464
301,2464
301,2465
301,2465
300,2466
299,2466
298,2467
297,2467
296,2468
295,2468
294,2469
293,2469
291,2470
290,2470
289,2471
288,2471
286,2472
286,2472
285,2473
285,2473
284,2475
283,2475
284,2476
283,2476
284,2477
284,2477
285,2478
286,2478
288,2479
289,2479
291,2480
292,2480
294,2481
295,2481
297,2482
299,2482
300,2483
301,2483
302,2484
302,2484
302,2485
302,2485
302,2486
301,2486
300,2487
299,2487
298,2488
297,2488
296,2489
295,2489
294,2490
293,2490
291,2491
290,2491
289,2492
288,2492
287,2493
286,2493
286,2494
285,2494
285,2495
285,2495
285,2496
285,2496
285,2497
286,2497
288,2498
289,2498
290,2499
292,2499
294,2500
295,2500
297,2501
298,2501
300,2502
301,2502
303,2503
303,2503
304,2504
304,2504
304,2505
303,2505
303,2506
302,2506
301,2507
300,2507
299,2508
298,2508
297,2509
296,2509
294,2510
294,2510
292,2511
291,2511
290,2512
289,2512
288,2513
287,2513
287,2514
287,2514
287,2515
287,2515
287,2516
288,2516
288,2518
290,2518
291,2519
293,2519
294,2520
296,2520
298,2521
299,2521
301,2522
302,2522
304,2523
305,2523
306,2524
306,2524
306,2525
306,2525
307,2526
305,2526
305,2527
304,2527
303,2528
302,2528
301,2529
300,2529
299,2530
297,2530
296,2531
295,2531
294,2532
293,2532
292,2533
291,2533
291,2534
290,2534
290,2535
290,2535
290,2536
290,2536
291,2537
292,2537
293,2538
294,2538
296,2539
297,2539
299,2540
301,2540
302,2541
304,2541
306,2542
307,2542
308,2543
309,2543
310,2544
310,2544
310,2545
310,2545
309,2546
308,2546
307,2547
306,2547
305,2548
304,2548
303,2549
302,2549
301,2550
300,2550
299,2551
297,2551
297,2552
295,2552
295,2553
294,2553
294,2554
293,2554
293,2555
293,2555
293,2556
294,2556
294,2557
296,2557
297,2558
299,2558
300,2560
302,2560
303,2561
305,2561
307,2562
308,2562
310,2563
311,2563
312,2564
312,2564
312,2565
313,2565
312,2566
311,2566
311,2567
310,2567
309,2568
308,2568
306,2569
305,2569
