t;emg
2993;745
2994;745
2995;745
2996;746
2997;746
2998;746
2999;745
3000;745
3001;746
3002;746
3003;745
3004;746
3005;746
3006;746
3007;746
3008;746
3009;746
3010;746
3011;746
3012;746
3013;746
3014;746
3015;746
3016;745
3017;746
3018;745
3019;745
3020;745
3021;745
3022;746
3023;746
3024;745
3025;745
3026;745
3027;745
3028;745
3029;745
3030;745
3031;745
3032;745
3033;745
3034;745
3035;745
3036;745
3037;745
3038;746
3039;745
3040;745
3041;745
3042;745
3043;745
3044;745
3045;745
3046;745
3047;745
3048;745
3049;745
3050;745
3051;745
3052;745
3053;745
3054;745
3055;746
3056;746
3057;745
3058;746
3059;746
3060;745
3061;746
3062;745
3063;746
3064;746
3065;745
3066;746
3067;746
3068;745
3069;746
3070;746
3071;745
3072;746
3073;746
3074;746
3075;745
3076;745
3077;746
3078;746
3079;745
3080;745
3081;745
3082;745
3083;745
3084;745
3085;745
3086;745
3087;745
3088;745
3089;745
3090;745
3091;745
3092;745
3093;745
3094;745
3095;745
3096;745
3097;745
3098;745
3099;745
3100;745
3101;745
3102;745
3103;745
3104;745
3105;745
3106;745
3107;745
3108;745
3109;745
3110;745
3111;745
3112;745
3113;745
3114;745
3115;745
3116;745
3117;745
3118;745
3119;745
3120;745
3121;745
3122;746
3123;746
3124;746
3125;746
3126;747
3127;747
3128;748
3129;748
3130;748
3131;747
3132;747
3133;747
3134;747
3135;747
3136;747
3137;747
3138;747
3139;747
3140;746
3141;746
3142;746
3143;746
3144;745
3145;746
3146;746
3147;745
3148;746
3149;745
3150;745
3151;745
3152;746
3153;745
3154;746
3155;746
3156;746
3157;746
3158;747
3159;748
3160;749
3161;749
3162;751
3163;751
3164;752
3165;753
3166;753
3167;754
3168;754
3169;754
3170;754
3171;754
3172;753
3173;753
3174;753
3175;752
3176;752
3177;752
3178;753
3179;753
3180;754
3181;754
3182;754
3183;755
3184;756
3185;756
3186;756
3187;756
3188;756
3189;756
3190;758
3191;758
3192;759
3193;759
3194;759
3195;760
3196;762
3197;763
3198;763
3199;764
3200;765
3201;765
3202;765
3203;765
3204;765
3205;764
3206;764
3207;763
3208;762
3209;761
3210;760
3211;759
3212;758
3213;758
3214;758
3215;757
3216;757
3217;757
3218;757
3219;758
3220;758
3221;759
3222;759
3223;760
3224;761
3225;762
3226;764
3227;766
3228;767
3229;768
3230;769
3231;770
3232;771
3233;772
3234;773
3235;773
3236;774
3237;774
3238;774
3239;774
3240;774
3241;774
3242;774
3243;773
3244;773
3245;773
3246;775
3247;777
3248;778
3249;780
3250;781
3251;781
3252;782
3253;782
3254;782
3255;781
3256;780
3257;780
3258;778
3259;777
3260;776
3261;775
3262;775
3263;774
3264;774
3265;774
3266;774
3267;773
3268;773
3269;772
3270;771
3271;770
3272;771
3273;771
3274;771
3275;772
3276;775
3277;776
3278;778
3279;780
3280;781
3281;783
3282;785
3283;785
3284;785
3285;784
3286;783
3287;782
3288;779
3289;778
3290;776
3291;774
3292;772
3293;770
3294;769
3295;765
3296;764
3297;763
3298;762
3299;761
3300;760
3301;759
3302;759
3303;759
3304;759
3305;759
3306;760
3307;761
3308;761
3309;761
3310;761
3311;761
3312;762
3313;762
3314;763
3315;763
3316;763
3317;763
3318;763
3319;764
3320;764
3321;764
3322;764
3323;764
3324;764
3325;765
3326;770
3327;772
3328;774
3329;775
3330;776
3331;776
3332;776
3333;775
3334;774
3335;773
3336;772
3337;772
3338;771
3339;770
3340;770
3341;770
3342;769
3343;769
3344;768
3345;767
3346;767
3347;766
3348;765
3349;765
3350;764
3351;764
3352;763
3353;763
3354;763
3355;764
3356;765
3357;766
3358;766
3359;766
3360;766
3361;766
3362;765
3363;764
3364;763
3365;762
3366;761
3367;760
3368;759
3369;757
3370;756
3371;755
3372;754
3373;754
3374;754
3375;754
3376;754
3377;755
3378;755
3379;756
3380;756
3381;756
3382;757
3383;757
3384;756
3385;756
3386;756
3387;756
3388;755
3389;755
3390;755
3391;755
3392;754
3393;754
3394;753
3395;753
3396;753
3397;753
3398;753
3399;754
3400;755
3401;756
3402;757
3403;759
3404;761
3405;762
3406;765
3407;766
3408;767
3409;768
3410;768
3411;768
3412;767
3413;767
3414;766
3415;767
3416;767
3417;767
3418;769
3419;770
3420;771
3421;773
3422;774
3423;775
3424;776
3425;777
3426;777
3427;777
3428;776
3429;777
3430;779
3431;781
3432;782
3433;783
3434;783
3435;782
3436;782
3437;779
3438;778
3439;776
3440;774
3441;773
3442;771
3443;768
3444;766
3445;765
3446;764
3447;763
3448;762
3449;761
3450;761
3451;761
3452;761
3453;762
3454;762
3455;763
3456;764
3457;764
3458;764
3459;764
3460;765
3461;765
3462;765
3463;766
3464;766
3465;767
3466;767
3467;768
3468;769
3469;770
3470;771
3471;772
3472;773
3473;774
3474;774
3475;773
3476;772
3477;771
3478;770
3479;769
3480;768
3481;765
3482;765
3483;765
3484;765
3485;766
3486;767
3487;768
3488;769
3489;769
3490;769
3491;769
3492;769
3493;768
3494;767
3495;766
3496;766
3497;765
3498;764
3499;762
3500;761
3501;761
3502;760
3503;758
3504;757
3505;755
3506;754
3507;753
3508;752
3509;752
3510;752
3511;752
3512;752
3513;752
3514;753
3515;754
3516;754
3517;754
3518;754
3519;753
3520;753
3521;753
3522;753
3523;753
3524;752
3525;752
3526;752
3527;752
3528;752
3529;751
3530;751
3531;751
3532;751
3533;751
3534;752
3535;752
3536;753
3537;754
3538;754
3539;754
3540;754
3541;753
3542;753
3543;754
3544;754
3545;755
3546;756
3547;757
3548;758
3549;758
3550;759
3551;759
3552;760
3553;761
3554;762
3555;764
3556;765
3557;767
3558;768
3559;769
3560;769
3561;770
3562;770
3563;770
3564;771
3565;771
3566;771
3567;771
3568;771
3569;772
3570;772
3571;771
3572;770
3573;769
3574;768
3575;767
3576;766
3577;765
3578;764
3579;763
3580;760
3581;759
3582;757
3583;756
3584;755
3585;754
3586;751
3587;750
3588;750
3589;749
3590;748
3591;748
3592;747
3593;747
3594;747
3595;747
3596;746
3597;746
3598;746
3599;746
3600;745
3601;745
3602;745
3603;745
3604;744
3605;744
3606;744
3607;744
3608;744
3609;744
3610;744
3611;744
3612;744
3613;744
3614;744
3615;744
3616;745
3617;745
3618;746
3619;746
3620;746
3621;746
3622;746
3623;744
3624;743
3625;742
3626;741
3627;741
3628;741
3629;742
3630;742
3631;743
3632;744
3633;745
3634;746
3635;748
3636;748
3637;749
3638;749
3639;749
3640;751
3641;751
3642;752
3643;752
3644;752
3645;751
3646;750
3647;748
3648;745
3649;743
3650;741
3651;739
3652;737
3653;736
3654;733
3655;731
3656;730
3657;729
3658;728
3659;727
3660;726
3661;724
3662;724
3663;724
3664;724
3665;723
3666;723
3667;723
3668;723
3669;723
3670;723
3671;724
3672;724
3673;725
3674;725
3675;725
3676;726
3677;726
3678;726
3679;727
3680;727
3681;728
3682;729
3683;729
3684;729
3685;729
3686;730
3687;730
3688;731
3689;730
3690;730
3691;729
3692;728
3693;726
3694;726
3695;724
3696;724
3697;723
3698;722
3699;722
3700;721
3701;721
3702;721
3703;720
3704;719
3705;718
3706;717
3707;717
3708;716
3709;715
3710;714
3711;713
3712;713
3713;712
3714;712
3715;711
3716;710
3717;708
3718;708
3719;707
3720;706
3721;706
3722;705
3723;705
3724;704
3725;705
3726;705
3727;706
3728;706
3729;707
3730;707
3731;707
3732;707
3733;706
3734;706
3735;704
3736;703
3737;702
3738;701
3739;700
3740;699
3741;698
3742;695
3743;694
3744;694
3745;694
3746;694
3747;695
3748;695
3749;695
3750;695
3751;695
3752;695
3753;696
3754;696
3755;696
3756;698
3757;698
3758;699
3759;699
3760;700
3761;700
3762;700
3763;700
3764;699
3765;698
3766;698
3767;696
3768;696
3769;695
3770;695
3771;694
3772;693
3773;692
3774;691
3775;690
3776;690
3777;690
3778;689
3779;689
3780;689
3781;689
3782;690
3783;692
3784;693
3785;698
3786;700
3787;702
3788;704
3789;705
3790;706
3791;707
3792;708
3793;708
3794;707
3795;707
3796;705
3797;704
3798;702
3799;701
3800;700
3801;698
3802;697
3803;696
3804;694
3805;693
3806;692
3807;692
3808;691
3809;691
3810;690
3811;690
3812;689
3813;689
3814;688
3815;688
3816;688
3817;689
3818;690
3819;691
3820;692
3821;692
3822;692
3823;693
3824;692
3825;692
3826;691
3827;691
3828;691
3829;691
3830;692
3831;692
3832;692
3833;693
3834;693
3835;694
3836;694
3837;695
3838;695
3839;695
3840;695
3841;695
3842;696
3843;696
3844;696
3845;696
3846;696
3847;696
3848;697
3849;698
3850;698
3851;698
3852;698
3853;698
3854;699
3855;699
3856;699
3857;699
3858;700
3859;700
3860;701
3861;702
3862;702
3863;702
3864;702
3865;701
3866;701
3867;701
3868;701
3869;701
3870;701
3871;701
3872;701
3873;702
3874;703
3875;703
3876;704
3877;704
3878;704
3879;705
3880;707
3881;708
3882;709
3883;709
3884;710
3885;711
3886;711
3887;711
3888;711
3889;712
3890;712
3891;712
3892;713
3893;713
3894;713
3895;713
3896;712
3897;712
3898;712
3899;711
3900;710
3901;710
3902;709
3903;709
3904;709
3905;707
3906;707
3907;707
3908;707
3909;707
3910;707
3911;707
3912;707
3913;708
3914;707
3915;707
3916;707
3917;707
3918;707
3919;707
3920;707
3921;706
3922;706
3923;706
3924;707
3925;707
3926;707
3927;708
3928;708
3929;710
3930;712
3931;712
3932;713
3933;714
3934;714
3935;714
3936;714
3937;714
3938;714
3939;714
3940;714
3941;714
3942;716
3943;716
3944;716
3945;717
3946;717
3947;717
3948;717
3949;718
3950;718
3951;718
3952;718
3953;717
3954;717
3955;718
3956;718
3957;719
3958;719
3959;720
3960;720
3961;720
3962;720
3963;720
3964;720
3965;719
3966;719
3967;720
3968;720
3969;720
3970;720
3971;721
3972;722
3973;724
3974;724
3975;725
3976;725
3977;725
3978;725
3979;724
3980;723
3981;722
3982;721
3983;720
3984;719
3985;716
3986;714
3987;712
3988;711
3989;710
3990;709
3991;707
3992;707
3993;707
3994;708
3995;708
3996;709
3997;709
3998;709
3999;709
4000;709
4001;708
4002;708
4003;708
4004;707
4005;707
4006;707
4007;707
4008;707
4009;708
4010;708
4011;708
4012;709
4013;709
4014;709
4015;710
4016;710
4017;710
4018;710
4019;710
4020;710
4021;710
4022;710
4023;709
4024;709
4025;709
4026;708
4027;708
4028;707
4029;707
4030;707
4031;708
4032;708
4033;708
4034;708
4035;707
4036;707
4037;707
4038;706
4039;705
4040;704
4041;703
4042;702
4043;701
4044;700
4045;699
4046;698
4047;697
4048;696
4049;696
4050;696
4051;696
4052;697
4053;697
4054;698
4055;698
4056;698
4057;698
4058;698
4059;697
4060;696
4061;696
4062;697
4063;696
4064;697
4065;697
4066;696
4067;695
4068;695
4069;694
4070;694
4071;694
4072;694
4073;693
4074;693
4075;693
4076;693
4077;693
4078;692
4079;692
4080;692
4081;692
4082;691
4083;691
4084;691
4085;690
4086;689
4087;689
4088;688
4089;688
4090;687
4091;687
4092;687
4093;687
4094;687
4095;687
4096;686
4097;685
4098;684
4099;684
4100;683
4101;683
4102;682
4103;682
4104;681
4105;681
4106;682
4107;683
4108;683
4109;684
4110;684
4111;684
4112;684
4113;684
4114;684
4115;684
4116;685
4117;684
4118;685
4119;684
4120;684
4121;684
4122;684
4123;684
4124;684
4125;684
4126;684
4127;685
4128;685
4129;685
4130;685
4131;683
4132;682
4133;681
4134;679
4135;677
4136;676
4137;676
4138;676
4139;676
4140;677
4141;677
4142;677
4143;677
4144;677
4145;677
4146;676
4147;677
4148;676
4149;676
4150;676
4151;676
4152;676
4153;676
4154;677
4155;676
4156;676
4157;675
4158;675
4159;675
4160;673
4161;671
4162;669
4163;668
4164;667
4165;665
4166;663
4167;662
4168;662
4169;662
4170;661
4171;661
4172;661
4173;661
4174;661
4175;661
4176;661
4177;661
4178;661
4179;662
4180;662
4181;662
4182;662
4183;662
4184;662
4185;663
4186;663
4187;663
4188;663
4189;663
4190;663
4191;662
4192;662
4193;661
4194;661
4195;660
4196;660
4197;660
4198;659
4199;660
4200;660
4201;660
4202;660
4203;659
4204;656
4205;655
4206;654
4207;653
4208;653
4209;652
4210;651
4211;649
4212;648
4213;648
4214;648
4215;647
4216;647
4217;646
4218;645
4219;645
4220;644
4221;644
4222;644
4223;643
4224;642
4225;641
4226;640
4227;639
4228;638
4229;636
4230;635
4231;634
4232;633
4233;633
4234;633
4235;633
4236;630
4237;627
4238;625
4239;623
4240;622
4241;621
4242;619
4243;619
4244;618
4245;618
4246;618
4247;617
4248;617
4249;618
4250;618
4251;618
4252;618
4253;618
4254;617
4255;616
4256;616
4257;615
4258;614
4259;613
4260;611
4261;611
4262;610
4263;608
4264;606
4265;604
4266;603
4267;600
4268;599
4269;599
4270;599
4271;599
4272;599
4273;598
4274;598
4275;598
4276;598
4277;597
4278;597
4279;595
4280;595
4281;594
4282;593
4283;592
4284;592
4285;590
4286;589
4287;589
4288;588
4289;586
4290;585
4291;583
4292;582
4293;580
4294;578
4295;574
4296;570
4297;563
4298;560
4299;558
4300;556
4301;555
4302;553
4303;552
4304;552
4305;552
4306;551
4307;550
4308;549
4309;548
4310;546
4311;545
4312;543
4313;542
4314;540
4315;538
4316;533
4317;530
4318;526
4319;523
4320;520
4321;517
4322;510
4323;506
4324;503
4325;498
4326;493
4327;486
4328;471
4329;465
4330;458
4331;452
4332;447
4333;441
4334;435
4335;425
4336;420
4337;415
4338;411
4339;406
4340;402
4341;394
4342;391
4343;387
4344;384
4345;381
4346;379
4347;376
4348;369
4349;366
4350;364
4351;362
4352;360
4353;358
4354;356
4355;355
4356;354
4357;353
4358;352
4359;351
4360;348
4361;346
4362;344
4363;342
4364;340
4365;338
4366;334
4367;333
4368;332
4369;331
4370;330
4371;330
4372;329
4373;328
4374;328
4375;327
4376;326
4377;326
4378;325
4379;324
4380;323
4381;320
4382;317
4383;314
4384;311
4385;306
4386;305
4387;303
4388;302
4389;302
4390;302
4391;302
4392;301
4393;301
4394;301
4395;301
4396;301
4397;301
4398;300
4399;299
4400;298
4401;297
4402;296
4403;294
4404;292
4405;291
4406;290
4407;290
4408;290
4409;290
4410;291
4411;291
4412;292
4413;293
4414;293
4415;294
4416;295
4417;296
4418;297
4419;298
4420;299
4421;300
4422;302
4423;305
4424;307
4425;308
4426;310
4427;312
4428;314
4429;319
4430;321
4431;324
4432;326
4433;328
4434;331
4435;336
4436;338
4437;340
4438;342
4439;345
4440;348
4441;355
4442;358
4443;362
4444;366
4445;369
4446;373
4447;376
4448;384
4449;389
4450;393
4451;398
4452;403
4453;408
4454;418
4455;423
4456;428
4457;433
4458;438
4459;443
4460;453
4461;458
4462;462
4463;467
4464;471
4465;476
4466;480
4467;488
4468;492
4469;495
4470;498
4471;498
4472;499
4473;503
4474;505
4475;507
4476;510
4477;513
4478;517
4479;526
4480;530
4481;535
4482;540
4483;545
4484;550
4485;560
4486;565
4487;570
4488;575
4489;580
4490;584
4491;588
4492;596
4493;600
4494;603
4495;606
4496;609
4497;612
4498;617
4499;620
4500;623
4501;626
4502;629
4503;632
4504;640
4505;643
4506;647
4507;650
4508;653
4509;657
4510;663
4511;667
4512;670
4513;674
4514;678
4515;681
4516;685
4517;692
4518;695
4519;698
4520;701
4521;704
4522;707
4523;713
4524;716
4525;719
4526;722
4527;725
4528;728
4529;734
4530;737
4531;740
4532;742
4533;745
4534;748
4535;754
4536;756
4537;758
4538;760
4539;763
4540;765
4541;771
4542;774
4543;776
4544;779
4545;783
4546;786
4547;791
4548;794
4549;796
4550;799
4551;801
4552;804
4553;807
4554;813
4555;816
4556;818
4557;821
4558;823
4559;826
4560;830
4561;833
4562;834
4563;835
4564;837
4565;838
4566;841
4567;842
4568;843
4569;844
4570;845
4571;844
4572;845
4573;847
4574;849
4575;850
4576;852
4577;854
4578;856
4579;858
4580;860
4581;861
4582;862
4583;863
4584;864
4585;866
4586;867
4587;867
4588;867
4589;868
4590;868
4591;870
4592;871
4593;871
4594;873
4595;873
4596;874
4597;874
4598;874
4599;874
4600;874
4601;874
4602;874
4603;874
4604;874
4605;875
4606;875
4607;875
4608;875
4609;875
4610;875
4611;874
4612;872
4613;871
4614;868
4615;866
4616;862
4617;860
4618;858
4619;856
4620;854
4621;853
4622;851
4623;850
4624;849
4625;849
4626;848
4627;848
4628;848
4629;847
4630;846
4631;845
4632;845
4633;845
4634;845
4635;845
4636;846
4637;846
4638;847
4639;848
4640;849
4641;852
4642;854
4643;856
4644;858
4645;860
4646;862
4647;866
4648;869
4649;871
4650;873
4651;876
4652;878
4653;880
4654;883
4655;885
4656;886
4657;888
4658;890
4659;893
4660;897
4661;899
4662;900
4663;902
4664;904
4665;906
4666;911
4667;913
4668;916
4669;918
4670;921
4671;924
4672;930
4673;932
4674;935
4675;938
4676;940
4677;943
4678;947
4679;950
4680;953
4681;954
4682;955
4683;954
4684;954
4685;956
4686;957
4687;959
4688;960
4689;963
4690;965
4691;970
4692;973
4693;977
4694;980
4695;983
4696;987
4697;993
4698;996
4699;999
4700;1002
4701;1005
4702;1009
4703;1011
4704;1013
4705;1016
4706;1017
4707;1017
4708;1017
4709;1019
4710;1020
4711;1022
4712;1026
4713;1028
4714;1030
4715;1036
4716;1038
4717;1041
4718;1045
4719;1048
4720;1050
4721;1053
4722;1059
4723;1061
4724;1065
4725;1070
4726;1073
4727;1076
4728;1081
4729;1083
4730;1085
4731;1087
4732;1093
4733;1096
4734;1099
4735;1105
4736;1109
4737;1112
4738;1120
4739;1124
4740;1127
4741;1131
4742;1138
4743;1142
4744;1146
4745;1153
4746;1157
4747;1160
4748;1167
4749;1170
4750;1173
4751;1176
4752;1182
4753;1185
4754;1188
4755;1192
4756;1195
4757;1197
4758;1201
4759;1204
4760;1207
4761;1212
4762;1215
4763;1217
4764;1220
4765;1226
4766;1229
4767;1232
4768;1238
4769;1241
4770;1244
4771;1250
4772;1252
4773;1254
4774;1256
4775;1260
4776;1262
4777;1264
4778;1268
4779;1269
4780;1271
4781;1274
4782;1275
4783;1277
4784;1282
4785;1284
4786;1286
4787;1288
4788;1293
4789;1295
4790;1296
4791;1297
4792;1298
4793;1300
4794;1301
4795;1302
4796;1303
4797;1305
4798;1307
4799;1309
4800;1310
4801;1313
4802;1315
4803;1316
4804;1320
4805;1321
4806;1324
4807;1325
4808;1329
4809;1330
4810;1331
4811;1333
4812;1334
4813;1336
4814;1338
4815;1339
4816;1340
4817;1343
4818;1344
4819;1345
4820;1346
4821;1348
4822;1349
4823;1350
4824;1353
4825;1354
4826;1355
4827;1357
4828;1357
4829;1359
4830;1359
4831;1361
4832;1362
4833;1362
4834;1363
4835;1363
4836;1363
4837;1364
4838;1364
4839;1364
4840;1363
4841;1362
4842;1361
4843;1360
4844;1359
4845;1358
4846;1357
4847;1355
4848;1354
4849;1353
4850;1349
4851;1346
4852;1344
4853;1342
4854;1338
4855;1336
4856;1335
4857;1330
4858;1329
4859;1327
4860;1324
4861;1322
4862;1321
4863;1319
4864;1315
4865;1313
4866;1311
4867;1306
4868;1304
4869;1301
4870;1294
4871;1290
4872;1287
4873;1282
4874;1275
4875;1271
4876;1267
4877;1259
4878;1255
4879;1251
4880;1244
4881;1239
4882;1235
4883;1228
4884;1224
4885;1220
4886;1217
4887;1210
4888;1206
4889;1201
4890;1192
4891;1188
4892;1184
4893;1178
4894;1176
4895;1174
4896;1172
4897;1168
4898;1166
4899;1164
4900;1160
4901;1158
4902;1156
4903;1151
4904;1149
4905;1146
4906;1142
4907;1140
4908;1137
4909;1135
4910;1131
4911;1129
4912;1128
4913;1125
4914;1124
4915;1122
4916;1118
4917;1116
4918;1113
4919;1110
4920;1103
4921;1100
4922;1096
4923;1091
4924;1088
4925;1086
4926;1081
4927;1079
4928;1076
4929;1071
4930;1068
4931;1065
4932;1062
4933;1057
4934;1055
4935;1054
4936;1050
4937;1049
4938;1047
4939;1044
4940;1043
4941;1041
4942;1040
4943;1038
4944;1037
4945;1035
4946;1033
4947;1031
4948;1029
4949;1025
4950;1023
4951;1021
4952;1018
4953;1014
4954;1011
4955;1008
4956;1002
4957;1000
4958;998
4959;995
4960;991
4961;988
4962;986
4963;984
4964;983
4965;982
4966;979
4967;978
4968;977
4969;976
4970;976
4971;975
4972;973
4973;972
4974;971
4975;970
4976;969
4977;968
4978;967
4979;964
4980;962
4981;961
4982;959
4983;958
4984;957
4985;953
4986;951
4987;949
4988;946
4989;944
4990;942
4991;938
4992;935
4993;934
4994;932
4995;930
4996;929
4997;926
4998;925
4999;923
5000;922
5001;921
5002;920
5003;918
5004;917
5005;916
5006;914
5007;912
5008;909
5009;905
5010;903
5011;901
5012;900
5013;898
5014;897
5015;896
5016;894
5017;893
5018;892
5019;892
5020;891
5021;890
5022;889
5023;888
5024;887
5025;886
5026;886
5027;885
5028;882
5029;881
5030;880
5031;879
5032;878
5033;877
5034;876
5035;875
5036;875
5037;874
5038;874
5039;873
5040;873
5041;872
5042;871
5043;870
5044;870
5045;869
5046;868
5047;866
5048;865
5049;864
5050;862
5051;860
5052;858
5053;854
5054;852
5055;850
5056;848
5057;846
5058;845
5059;843
5060;839
5061;836
5062;833
5063;829
5064;826
5065;823
5066;818
5067;815
5068;812
5069;810
5070;808
5071;807
5072;805
5073;805
5074;806
5075;806
5076;807
5077;808
5078;809
5079;811
5080;812
5081;813
5082;814
5083;814
5084;815
5085;815
5086;814
5087;814
5088;813
5089;813
5090;812
5091;810
5092;809
5093;807
